,Feature Id,Importances
384,team1_home_xgpower_com_xga90index,0.10385078883450638
385,team1_all_xgpower_zero_xg90index,0.1037409522607928
386,team1_all_xg90_draw_xg90xga90sum,0.10279005248726598
387,team1_away_five_zero_xg90,0.10266639270893342
388,team2_home_xg90_draw_xg90xga90sum,0.10247770205850085
389,team2_home_xgpower_xg_xgsubxgaindex,0.10225314970728469
390,team2_home_xg90_03_com_xg90,0.102230206912735
391,team1_away_xg90_03_draw_xgxga,0.10186999028927207
392,team1_home_xg90_zero_xg90,0.10125034177847249
393,team1_home_xgpower_03_xg_xga90index,0.10056615572785023
394,team1_home_xg90_cop_xga90,0.1005304800536658
395,team2_away_xg90_cop_xg90xga90sum,0.10048750044088356
396,team1_away_xg90_03_cop_xgxga,0.10027371288242325
397,team1_all_xg90_03_zero_xgxga,0.10023467715077602
398,team1_away_xg90_03_draw_xg90xga90sum,0.09999450195702664
399,team1_all_xg90_com_xg90xga90sum,0.09960305748194354
400,team1_away_five_cop_xga90,0.0992698440225301
401,team1_home_xgpower_03_com_xga90index,0.09833569191508053
402,team1_away_xgpower_03_draw_xga90index,0.09828171358925039
403,team1_all_xgpower_03_draw_xg90index,0.09817174065023736
404,team2_away_xg90_03_zero_xg90,0.09815488072636144
405,team1_away_classic_xg,0.09728862875885441
406,team1_away_xg90_03_xg_xgxga,0.09725839296179761
407,team1_home_xg90_cop_xg90xga90sum,0.09702545220373356
408,team2_home_five_draw_xgxga,0.09696138804317765
409,team1_away_xgpower_draw_xg90index,0.09658267558704144
410,team2_all_xgpower_03_com_xg90index,0.09653704475431064
411,team1_all_xg90_draw_xga90,0.09645407499477185
412,team2_all_xg90_03_cop_xgxga,0.09635119787298702
413,team1_away_classic_xg90xga90sum,0.09628380879092967
414,team2_home_xgpower_03_cop_xg90index,0.09600455630804247
415,team2_home_xgpower_zero_xga90index,0.09596494419484376
416,team1_away_five_cop_xg90,0.09592502314917604
417,team2_home_xgpower_com_xg90index,0.09556858686993165
418,team1_away_xg90_draw_xga90,0.09551229544902115
419,team2_away_xg90_03_xg_xg90,0.09509174549693225
420,vi_win_home-2,0.09474402590291282
421,team2_away_xg90_cop_xg90,0.09424975563761011
422,team1_home_five_com_xgxga,0.09410234144151118
423,team2_home_xg90_cop_xg90,0.09382508437441762
424,team1_all_xgpower_draw_xga90index,0.09360697948937194
425,team1_away_xg90_com_xg90,0.09268941195557207
426,team1_home_xgpower_03_zero_xg90index,0.09204412807080024
